Tb,Tc,Tr
0.3222,0.3611,0.3167
0.3222,0.3615,0.3163
0.3222,0.3685,0.3093
0.3222,0.373,0.3048
0.3222,0.3747,0.3031
0.3222,0.3752,0.3026
0.3222,0.3795,0.2983
0.3222,0.3809,0.2969
0.3222,0.381,0.2968
0.3222,0.3858,0.292
0.3222,0.3866,0.2912
0.3222,0.3873,0.2905
0.3222,0.3898,0.288
0.3222,0.3909,0.2869
0.3222,0.3951,0.2827
0.3222,0.4025,0.2753
0.3222,0.4075,0.2703
0.3222,0.4139,0.2639
0.3222,0.4181,0.2597
0.3222,0.4232,0.2546
0.3222,0.4401,0.2377
0.3222,0.461,0.2168
0.3221,0.1756,0.5023
0.3221,0.1826,0.4953
0.3221,0.2086,0.4693
0.3221,0.2336,0.4443
0.3221,0.2518,0.4261
0.3221,0.2797,0.3982
0.3221,0.2869,0.391
0.3221,0.2912,0.3867
0.3221,0.2927,0.3852
0.3221,0.3003,0.3776
0.3221,0.3042,0.3737
0.3221,0.3052,0.3727
0.3221,0.3055,0.3724
0.3221,0.3069,0.371
0.3221,0.3072,0.3707
0.3221,0.3147,0.3632
0.3221,0.3166,0.3613
0.3221,0.3175,0.3604
0.3221,0.3282,0.3497
0.3221,0.3284,0.3495
0.3221,0.3302,0.3477
0.3221,0.3309,0.347
0.3221,0.3311,0.3468
0.3221,0.3327,0.3452
0.3221,0.333,0.3449
0.3221,0.3366,0.3413
0.3221,0.338,0.3399
0.3221,0.3415,0.3364
0.3221,0.3416,0.3363
0.3221,0.3416,0.3363
0.3221,0.3427,0.3352
0.3221,0.343,0.3349
0.3221,0.3464,0.3315
0.3221,0.3519,0.326
0.3221,0.3569,0.321
0.3221,0.3575,0.3204
0.3221,0.3665,0.3114
0.3221,0.3673,0.3106
0.3221,0.3703,0.3076
0.3221,0.3709,0.307
0.3221,0.3737,0.3042
0.3221,0.3744,0.3035
0.3221,0.3836,0.2943
0.3221,0.3848,0.2931
0.3221,0.3897,0.2882
0.3221,0.3926,0.2853
0.3221,0.4028,0.2751
0.3221,0.4089,0.269
0.3221,0.4158,0.2621
0.3221,0.4242,0.2537
0.3221,0.4243,0.2536
0.3221,0.4364,0.2415
0.3221,0.4477,0.2302
0.3221,0.4507,0.2272
0.3221,0.4919,0.186
0.3221,0.4951,0.1828
0.322,0.1858,0.4922
0.322,0.2227,0.4553
0.322,0.2252,0.4528
0.322,0.2292,0.4488
0.322,0.2307,0.4473
0.322,0.2311,0.4469
0.322,0.2553,0.4227
0.322,0.2568,0.4212
0.322,0.2774,0.4006
0.322,0.2796,0.3984
0.322,0.2802,0.3978
0.322,0.2806,0.3974
0.322,0.2817,0.3963
0.322,0.2976,0.3804
0.322,0.3174,0.3606
0.322,0.3209,0.3571
0.322,0.3319,0.3461
0.322,0.3332,0.3448
0.322,0.3339,0.3441
0.322,0.3346,0.3434
0.322,0.3382,0.3398
0.322,0.3431,0.3349
0.322,0.3433,0.3347
0.322,0.3447,0.3333
0.322,0.3473,0.3307
0.322,0.3481,0.3299
0.322,0.3483,0.3297
0.322,0.3506,0.3274
0.322,0.3547,0.3233
0.322,0.3554,0.3226
0.322,0.3644,0.3136
0.322,0.3651,0.3129
0.322,0.3679,0.3101
0.322,0.3687,0.3093
0.322,0.3697,0.3083
0.322,0.3712,0.3068
0.322,0.3759,0.3021
0.322,0.3868,0.2912
0.322,0.3936,0.2844
0.322,0.3965,0.2815
0.322,0.4006,0.2774
0.322,0.4022,0.2758
0.322,0.4079,0.2701
0.322,0.4084,0.2696
0.322,0.4126,0.2654
0.322,0.4127,0.2653
0.322,0.4209,0.2571
0.322,0.4765,0.2015
0.322,0.4898,0.1882
0.322,0.5555,0.1225
0.322,0.5839,0.0941
0.3219,0.0392,0.6389
0.3219,0.2214,0.4567
0.3219,0.2372,0.4409
0.3219,0.25,0.4281
0.3219,0.2672,0.4109
0.3219,0.2673,0.4108
0.3219,0.2679,0.4102
0.3219,0.2682,0.4099
0.3219,0.2714,0.4067
0.3219,0.281,0.3971
0.3219,0.2822,0.3959
0.3219,0.2908,0.3873
0.3219,0.2916,0.3865
0.3219,0.2976,0.3805
0.3219,0.3002,0.3779
0.3219,0.3073,0.3708
0.3219,0.3154,0.3627
0.3219,0.3158,0.3623
0.3219,0.3171,0.361
0.3219,0.3175,0.3606
0.3219,0.322,0.3561
0.3219,0.3263,0.3518
0.3219,0.3297,0.3484
0.3219,0.3307,0.3474
0.3219,0.3308,0.3473
0.3219,0.3321,0.346
0.3219,0.3322,0.3459
0.3219,0.3351,0.343
0.3219,0.337,0.3411
0.3219,0.3372,0.3409
0.3219,0.3389,0.3392
0.3219,0.3391,0.339
0.3219,0.3391,0.339
0.3219,0.3402,0.3379
0.3219,0.3409,0.3372
0.3219,0.3474,0.3307
0.3219,0.3531,0.325
0.3219,0.3579,0.3202
0.3219,0.3583,0.3198
0.3219,0.3618,0.3163
0.3219,0.3686,0.3095
0.3219,0.372,0.3061
0.3219,0.3733,0.3048
0.3219,0.374,0.3041
0.3219,0.3772,0.3009
0.3219,0.3833,0.2948
0.3219,0.386,0.2921
0.3219,0.3863,0.2918
0.3219,0.3897,0.2884
0.3219,0.3904,0.2877
0.3219,0.3909,0.2872
0.3219,0.3952,0.2829
0.3219,0.3952,0.2829
0.3219,0.3962,0.2819
0.3219,0.4081,0.27
0.3219,0.4109,0.2672
0.3219,0.425,0.2531
0.3219,0.4326,0.2455
0.3219,0.4388,0.2393
0.3219,0.4443,0.2338
0.3219,0.4488,0.2293
0.3219,0.4552,0.2229
0.3219,0.4759,0.2022
0.3218,0.1166,0.5616
0.3218,0.2231,0.4551
0.3218,0.224,0.4542
0.3218,0.2325,0.4457
0.3218,0.2337,0.4445
0.3218,0.234,0.4442
0.3218,0.2371,0.4411
0.3218,0.2391,0.4391
0.3218,0.2573,0.4209
0.3218,0.2578,0.4204
0.3218,0.2636,0.4146
0.3218,0.2718,0.4064
0.3218,0.2832,0.395
0.3218,0.2901,0.3881
0.3218,0.2929,0.3853
0.3218,0.2949,0.3833
0.3218,0.3026,0.3756
0.3218,0.3053,0.3729
0.3218,0.307,0.3712
0.3218,0.3077,0.3705
0.3218,0.3089,0.3693
0.3218,0.3092,0.369
0.3218,0.3137,0.3645
0.3218,0.3154,0.3628
0.3218,0.3165,0.3617
0.3218,0.3192,0.359
0.3218,0.3193,0.3589
0.3218,0.3205,0.3577
0.3218,0.3214,0.3568
0.3218,0.3228,0.3554
0.3218,0.3232,0.355
0.3218,0.3266,0.3516
0.3218,0.3278,0.3504
0.3218,0.3377,0.3405
0.3218,0.3441,0.3341
0.3218,0.3445,0.3337
0.3218,0.3456,0.3326
0.3218,0.348,0.3302
0.3218,0.349,0.3292
0.3218,0.3498,0.3284
0.3218,0.3499,0.3283
0.3218,0.3532,0.325
0.3218,0.3586,0.3196
0.3218,0.3589,0.3193
0.3218,0.3596,0.3186
0.3218,0.3607,0.3175
0.3218,0.3619,0.3163
0.3218,0.3636,0.3146
0.3218,0.364,0.3142
0.3218,0.3657,0.3125
0.3218,0.3665,0.3117
0.3218,0.3684,0.3098
0.3218,0.3721,0.3061
0.3218,0.3739,0.3043
0.3218,0.3755,0.3027
0.3218,0.3819,0.2963
0.3218,0.3837,0.2945
0.3218,0.3878,0.2904
0.3218,0.3931,0.2851
0.3218,0.3955,0.2827
0.3218,0.3961,0.2821
0.3218,0.409,0.2692
0.3218,0.4092,0.269
0.3218,0.4122,0.266
0.3218,0.4227,0.2555
0.3218,0.4233,0.2549
0.3218,0.4339,0.2443
0.3218,0.4348,0.2434
0.3218,0.4351,0.2431
0.3218,0.4356,0.2426
0.3218,0.4658,0.2124
0.3218,0.4717,0.2065
0.3218,0.4884,0.1898
0.3218,0.5173,0.1609
0.3217,0.1268,0.5515
0.3217,0.2073,0.471
0.3217,0.2649,0.4134
0.3217,0.2709,0.4074
0.3217,0.2893,0.389
0.3217,0.2983,0.38
0.3217,0.3036,0.3747
0.3217,0.3038,0.3745
0.3217,0.3047,0.3736
0.3217,0.3083,0.37
0.3217,0.3186,0.3597
0.3217,0.3197,0.3586
0.3217,0.3204,0.3579
0.3217,0.3205,0.3578
0.3217,0.3222,0.3561
0.3217,0.323,0.3553
0.3217,0.3267,0.3516
0.3217,0.331,0.3473
0.3217,0.3381,0.3402
0.3217,0.3392,0.3391
0.3217,0.3402,0.3381
0.3217,0.3404,0.3379
0.3217,0.3405,0.3378
0.3217,0.3446,0.3337
0.3217,0.3467,0.3316
0.3217,0.3473,0.331
0.3217,0.3526,0.3257
0.3217,0.3582,0.3201
0.3217,0.361,0.3173
0.3217,0.364,0.3143
0.3217,0.3656,0.3127
0.3217,0.3706,0.3077
0.3217,0.372,0.3063
0.3217,0.3731,0.3052
0.3217,0.3733,0.305
0.3217,0.3747,0.3036
0.3217,0.3776,0.3007
0.3217,0.3815,0.2968
0.3217,0.3834,0.2949
0.3217,0.3845,0.2938
0.3217,0.3861,0.2922
0.3217,0.392,0.2863
0.3217,0.395,0.2833
0.3217,0.4018,0.2765
0.3217,0.4045,0.2738
0.3217,0.4054,0.2729
0.3217,0.4055,0.2728
0.3217,0.4074,0.2709
0.3217,0.4163,0.262
0.3217,0.4175,0.2608
0.3217,0.427,0.2513
0.3217,0.4304,0.2479
0.3217,0.4321,0.2462
0.3217,0.4341,0.2442
0.3217,0.4736,0.2047
0.3217,0.4751,0.2032
0.3217,0.4897,0.1886
0.3216,0.2098,0.4686
0.3216,0.2117,0.4667
0.3216,0.2166,0.4618
0.3216,0.2229,0.4555
0.3216,0.2296,0.4488
0.3216,0.2511,0.4273
0.3216,0.2544,0.424
0.3216,0.2676,0.4108
0.3216,0.2743,0.4041
0.3216,0.275,0.4034
0.3216,0.291,0.3874
0.3216,0.2948,0.3836
0.3216,0.2985,0.3799
0.3216,0.2996,0.3788
0.3216,0.3038,0.3746
0.3216,0.3045,0.3739
0.3216,0.3107,0.3677
0.3216,0.313,0.3654
0.3216,0.3136,0.3648
0.3216,0.3151,0.3633
0.3216,0.3198,0.3586
0.3216,0.3206,0.3578
0.3216,0.3246,0.3538
0.3216,0.3272,0.3512
0.3216,0.3278,0.3506
0.3216,0.3287,0.3497
0.3216,0.3329,0.3455
0.3216,0.3334,0.345
0.3216,0.3336,0.3448
0.3216,0.3336,0.3448
0.3216,0.3337,0.3447
0.3216,0.3354,0.343
0.3216,0.3398,0.3386
0.3216,0.3449,0.3335
0.3216,0.3535,0.3249
0.3216,0.355,0.3234
0.3216,0.3595,0.3189
0.3216,0.3596,0.3188
0.3216,0.3641,0.3143
0.3216,0.3668,0.3116
0.3216,0.3702,0.3082
0.3216,0.3706,0.3078
0.3216,0.3707,0.3077
0.3216,0.3719,0.3065
0.3216,0.3754,0.303
0.3216,0.3856,0.2928
0.3216,0.3893,0.2891
0.3216,0.3921,0.2863
0.3216,0.3941,0.2843
0.3216,0.3949,0.2835
0.3216,0.4019,0.2765
0.3216,0.4069,0.2715
0.3216,0.4137,0.2647
0.3216,0.4385,0.2399
0.3216,0.4558,0.2226
0.3216,0.4965,0.1819
0.3216,0.5254,0.153
0.3216,0.5474,0.131
0.3215,0.177,0.5015
0.3215,0.2035,0.475
0.3215,0.2331,0.4454
0.3215,0.243,0.4355
0.3215,0.2531,0.4254
0.3215,0.2569,0.4216
0.3215,0.26,0.4185
0.3215,0.2687,0.4098
0.3215,0.2698,0.4087
0.3215,0.2739,0.4046
0.3215,0.2807,0.3978
0.3215,0.2847,0.3938
0.3215,0.285,0.3935
0.3215,0.2958,0.3827
0.3215,0.3009,0.3776
0.3215,0.3037,0.3748
0.3215,0.3073,0.3712
0.3215,0.3091,0.3694
0.3215,0.3098,0.3687
0.3215,0.3136,0.3649
0.3215,0.3145,0.364
0.3215,0.318,0.3605
0.3215,0.3215,0.357
0.3215,0.3269,0.3516
0.3215,0.3304,0.3481
0.3215,0.3309,0.3476
0.3215,0.3322,0.3463
0.3215,0.3362,0.3423
0.3215,0.3374,0.3411
0.3215,0.3388,0.3397
0.3215,0.3399,0.3386
0.3215,0.3464,0.3321
0.3215,0.3489,0.3296
0.3215,0.3498,0.3287
0.3215,0.3539,0.3246
0.3215,0.3539,0.3246
0.3215,0.3553,0.3232
0.3215,0.3627,0.3158
0.3215,0.3629,0.3156
0.3215,0.365,0.3135
0.3215,0.3657,0.3128
0.3215,0.3682,0.3103
0.3215,0.3714,0.3071
0.3215,0.3722,0.3063
0.3215,0.3843,0.2942
0.3215,0.3861,0.2924
0.3215,0.3864,0.2921
0.3215,0.3869,0.2916
0.3215,0.3914,0.2871
0.3215,0.3937,0.2848
0.3215,0.3946,0.2839
0.3215,0.3978,0.2807
0.3215,0.4006,0.2779
0.3215,0.4036,0.2749
0.3215,0.4052,0.2733
0.3215,0.4085,0.27
0.3215,0.4129,0.2656
0.3215,0.4154,0.2631
0.3215,0.4205,0.258
0.3215,0.4303,0.2482
0.3215,0.4314,0.2471
0.3215,0.4409,0.2376
0.3215,0.4613,0.2172
0.3215,0.4713,0.2072
0.3215,0.4853,0.1932
0.3215,0.4881,0.1904
0.3214,0.1454,0.5332
0.3214,0.2098,0.4688
0.3214,0.2609,0.4177
0.3214,0.2701,0.4085
0.3214,0.2756,0.403
0.3214,0.2771,0.4015
0.3214,0.2809,0.3977
0.3214,0.2848,0.3938
0.3214,0.287,0.3916
0.3214,0.2936,0.385
0.3214,0.2943,0.3843
0.3214,0.2952,0.3834
0.3214,0.2983,0.3803
0.3214,0.3,0.3786
0.3214,0.3101,0.3685
0.3214,0.3117,0.3669
0.3214,0.3181,0.3605
0.3214,0.3198,0.3588
0.3214,0.3219,0.3567
0.3214,0.3234,0.3552
0.3214,0.3236,0.355
0.3214,0.3243,0.3543
0.3214,0.3249,0.3537
0.3214,0.3274,0.3512
0.3214,0.3287,0.3499
0.3214,0.3307,0.3479
0.3214,0.3353,0.3433
0.3214,0.3364,0.3422
0.3214,0.3366,0.342
0.3214,0.3368,0.3418
0.3214,0.338,0.3406
0.3214,0.3408,0.3378
0.3214,0.3413,0.3373
0.3214,0.3441,0.3345
0.3214,0.3445,0.3341
0.3214,0.3523,0.3263
0.3214,0.3626,0.316
0.3214,0.3628,0.3158
0.3214,0.3629,0.3157
0.3214,0.3643,0.3143
0.3214,0.3646,0.314
0.3214,0.3659,0.3127
0.3214,0.3698,0.3088
0.3214,0.3716,0.307
0.3214,0.3736,0.305
0.3214,0.3786,0.3
0.3214,0.3846,0.294
0.3214,0.3858,0.2928
0.3214,0.3862,0.2924
0.3214,0.3904,0.2882
0.3214,0.3948,0.2838
0.3214,0.3982,0.2804
0.3214,0.4171,0.2615
0.3214,0.4197,0.2589
0.3214,0.4233,0.2553
0.3214,0.4317,0.2469
0.3214,0.4391,0.2395
0.3214,0.45,0.2286
0.3214,0.4773,0.2013
0.3214,0.505,0.1736
0.3214,0.5477,0.1309
0.3213,0.1205,0.5582
0.3213,0.1651,0.5136
0.3213,0.2004,0.4783
0.3213,0.2173,0.4614
0.3213,0.22,0.4587
0.3213,0.224,0.4547
0.3213,0.237,0.4417
0.3213,0.2473,0.4314
0.3213,0.2486,0.4301
0.3213,0.2618,0.4169
0.3213,0.2852,0.3935
0.3213,0.2852,0.3935
0.3213,0.2865,0.3922
0.3213,0.2902,0.3885
0.3213,0.293,0.3857
0.3213,0.2938,0.3849
0.3213,0.3002,0.3785
0.3213,0.3005,0.3782
0.3213,0.3096,0.3691
0.3213,0.3115,0.3672
0.3213,0.3157,0.363
0.3213,0.3175,0.3612
0.3213,0.3182,0.3605
0.3213,0.3196,0.3591
0.3213,0.3218,0.3569
0.3213,0.3273,0.3514
0.3213,0.3276,0.3511
0.3213,0.3283,0.3504
0.3213,0.3285,0.3502
0.3213,0.3297,0.349
0.3213,0.3302,0.3485
0.3213,0.3355,0.3432
0.3213,0.3392,0.3395
0.3213,0.3404,0.3383
0.3213,0.3415,0.3372
0.3213,0.3423,0.3364
0.3213,0.344,0.3347
0.3213,0.3452,0.3335
0.3213,0.3459,0.3328
0.3213,0.3501,0.3286
0.3213,0.3537,0.325
0.3213,0.354,0.3247
0.3213,0.3557,0.323
0.3213,0.357,0.3217
0.3213,0.3579,0.3208
0.3213,0.3652,0.3135
0.3213,0.367,0.3117
0.3213,0.3685,0.3102
0.3213,0.37,0.3087
0.3213,0.3726,0.3061
0.3213,0.3766,0.3021
0.3213,0.3774,0.3013
0.3213,0.381,0.2977
0.3213,0.3848,0.2939
0.3213,0.3875,0.2912
0.3213,0.3931,0.2856
0.3213,0.3962,0.2825
0.3213,0.3968,0.2819
0.3213,0.3981,0.2806
0.3213,0.3988,0.2799
0.3213,0.4014,0.2773
0.3213,0.4039,0.2748
0.3213,0.4083,0.2704
0.3213,0.4117,0.267
0.3213,0.4145,0.2642
0.3213,0.4151,0.2636
0.3213,0.4165,0.2622
0.3213,0.4374,0.2413
0.3213,0.4472,0.2315
0.3213,0.4615,0.2172
0.3213,0.4619,0.2168
0.3213,0.5863,0.0924
0.3212,0.1901,0.4887
0.3212,0.1973,0.4815
0.3212,0.2339,0.4449
0.3212,0.2416,0.4372
0.3212,0.2559,0.4229
0.3212,0.2681,0.4107
0.3212,0.2771,0.4017
0.3212,0.2801,0.3987
0.3212,0.2848,0.394
0.3212,0.297,0.3818
0.3212,0.2989,0.3799
0.3212,0.3039,0.3749
0.3212,0.3054,0.3734
0.3212,0.3125,0.3663
0.3212,0.3153,0.3635
0.3212,0.3154,0.3634
0.3212,0.3225,0.3563
0.3212,0.3226,0.3562
0.3212,0.3238,0.355
0.3212,0.3239,0.3549
0.3212,0.327,0.3518
0.3212,0.3318,0.347
0.3212,0.3334,0.3454
0.3212,0.3372,0.3416
0.3212,0.3372,0.3416
0.3212,0.3388,0.34
0.3212,0.3407,0.3381
0.3212,0.3437,0.3351
0.3212,0.344,0.3348
0.3212,0.3468,0.332
0.3212,0.3497,0.3291
0.3212,0.3499,0.3289
0.3212,0.3517,0.3271
0.3212,0.3571,0.3217
0.3212,0.3579,0.3209
0.3212,0.3594,0.3194
0.3212,0.3758,0.303
0.3212,0.3837,0.2951
0.3212,0.3856,0.2932
0.3212,0.3922,0.2866
0.3212,0.395,0.2838
0.3212,0.4001,0.2787
0.3212,0.402,0.2768
0.3212,0.4049,0.2739
0.3212,0.407,0.2718
0.3212,0.4129,0.2659
0.3212,0.4188,0.26
0.3212,0.422,0.2568
0.3212,0.44,0.2388
0.3212,0.4437,0.2351
0.3212,0.4582,0.2206
0.3212,0.4658,0.213
0.3212,0.4765,0.2023
0.3211,0.2111,0.4678
0.3211,0.2154,0.4635
0.3211,0.2206,0.4583
0.3211,0.2444,0.4345
0.3211,0.2541,0.4248
0.3211,0.2555,0.4234
0.3211,0.2596,0.4193
0.3211,0.2618,0.4171
0.3211,0.2682,0.4107
0.3211,0.2731,0.4058
0.3211,0.2763,0.4026
0.3211,0.2812,0.3977
0.3211,0.2906,0.3883
0.3211,0.3026,0.3763
0.3211,0.3027,0.3762
0.3211,0.3053,0.3736
0.3211,0.3066,0.3723
0.3211,0.3074,0.3715
0.3211,0.3087,0.3702
0.3211,0.3093,0.3696
0.3211,0.3112,0.3677
0.3211,0.3118,0.3671
0.3211,0.3138,0.3651
0.3211,0.3155,0.3634
0.3211,0.3161,0.3628
0.3211,0.3162,0.3627
0.3211,0.3198,0.3591
0.3211,0.3217,0.3572
0.3211,0.3218,0.3571
0.3211,0.3235,0.3554
0.3211,0.3243,0.3546
0.3211,0.3251,0.3538
0.3211,0.3257,0.3532
0.3211,0.3258,0.3531
0.3211,0.3292,0.3497
0.3211,0.3292,0.3497
0.3211,0.3319,0.347
0.3211,0.3355,0.3434
0.3211,0.3374,0.3415
0.3211,0.3397,0.3392
0.3211,0.3404,0.3385
0.3211,0.3539,0.325
0.3211,0.3555,0.3234
0.3211,0.3579,0.321
0.3211,0.3604,0.3185
0.3211,0.3624,0.3165
0.3211,0.3642,0.3147
0.3211,0.3643,0.3146
0.3211,0.3643,0.3146
0.3211,0.3645,0.3144
0.3211,0.3662,0.3127
0.3211,0.3668,0.3121
0.3211,0.3683,0.3106
0.3211,0.3694,0.3095
0.3211,0.3695,0.3094
0.3211,0.3719,0.307
0.3211,0.3736,0.3053
0.3211,0.3746,0.3043
0.3211,0.3769,0.302
0.3211,0.3832,0.2957
0.3211,0.3895,0.2894
0.3211,0.3911,0.2878
0.3211,0.3961,0.2828
0.3211,0.4004,0.2785
0.3211,0.405,0.2739
0.3211,0.4051,0.2738
0.3211,0.4053,0.2736
0.3211,0.411,0.2679
0.3211,0.4414,0.2375
0.3211,0.4485,0.2304
0.3211,0.4601,0.2188
0.3211,0.4607,0.2182
0.321,0.1345,0.5445
0.321,0.2142,0.4648
0.321,0.2211,0.4579
0.321,0.2437,0.4353
0.321,0.2455,0.4335
0.321,0.2518,0.4272
0.321,0.2534,0.4256
0.321,0.2585,0.4205
0.321,0.2678,0.4112
0.321,0.2725,0.4065
0.321,0.2746,0.4044
0.321,0.2787,0.4003
0.321,0.2809,0.3981
0.321,0.2842,0.3948
0.321,0.2852,0.3938
0.321,0.2971,0.3819
0.321,0.3037,0.3753
0.321,0.3046,0.3744
0.321,0.3057,0.3733
0.321,0.3083,0.3707
0.321,0.3095,0.3695
0.321,0.3108,0.3682
0.321,0.3115,0.3675
0.321,0.3126,0.3664
0.321,0.3147,0.3643
0.321,0.3166,0.3624
0.321,0.3179,0.3611
0.321,0.3181,0.3609
0.321,0.3186,0.3604
0.321,0.3196,0.3594
0.321,0.321,0.358
0.321,0.3285,0.3505
0.321,0.331,0.348
0.321,0.3338,0.3452
0.321,0.3355,0.3435
0.321,0.336,0.343
0.321,0.3366,0.3424
0.321,0.3375,0.3415
0.321,0.339,0.34
0.321,0.3401,0.3389
0.321,0.3405,0.3385
0.321,0.3407,0.3383
0.321,0.341,0.338
0.321,0.3422,0.3368
0.321,0.343,0.336
0.321,0.3435,0.3355
0.321,0.3443,0.3347
0.321,0.345,0.334
0.321,0.3452,0.3338
0.321,0.3462,0.3328
0.321,0.3481,0.3309
0.321,0.3501,0.3289
0.321,0.3507,0.3283
0.321,0.3522,0.3268
0.321,0.3536,0.3254
0.321,0.3539,0.3251
0.321,0.3562,0.3228
0.321,0.3583,0.3207
0.321,0.3596,0.3194
0.321,0.3615,0.3175
0.321,0.3645,0.3145
0.321,0.3654,0.3136
0.321,0.3713,0.3077
0.321,0.3726,0.3064
0.321,0.3851,0.2939
0.321,0.3861,0.2929
0.321,0.3891,0.2899
0.321,0.3924,0.2866
0.321,0.4036,0.2754
0.321,0.4076,0.2714
0.321,0.4184,0.2606
0.321,0.4221,0.2569
0.321,0.4245,0.2545
0.321,0.4386,0.2404
0.321,0.4423,0.2367
0.321,0.4532,0.2258
0.321,0.458,0.221
0.321,0.4762,0.2028
0.321,0.4853,0.1937
0.321,0.4917,0.1873
0.3209,0.0543,0.6248
0.3209,0.1923,0.4868
0.3209,0.2062,0.4729
0.3209,0.273,0.4061
0.3209,0.2741,0.405
0.3209,0.2773,0.4018
0.3209,0.2798,0.3993
0.3209,0.2889,0.3902
0.3209,0.2993,0.3798
0.3209,0.3002,0.3789
0.3209,0.3024,0.3767
0.3209,0.3049,0.3742
0.3209,0.3071,0.372
0.3209,0.3097,0.3694
0.3209,0.3099,0.3692
0.3209,0.3107,0.3684
0.3209,0.3124,0.3667
0.3209,0.314,0.3651
0.3209,0.3189,0.3602
0.3209,0.3256,0.3535
0.3209,0.3263,0.3528
0.3209,0.3294,0.3497
0.3209,0.3317,0.3474
0.3209,0.3326,0.3465
0.3209,0.3334,0.3457
0.3209,0.3334,0.3457
0.3209,0.3339,0.3452
0.3209,0.3345,0.3446
0.3209,0.3376,0.3415
0.3209,0.3382,0.3409
0.3209,0.3413,0.3378
0.3209,0.343,0.3361
0.3209,0.3465,0.3326
0.3209,0.3488,0.3303
0.3209,0.3501,0.329
0.3209,0.3546,0.3245
0.3209,0.3549,0.3242
0.3209,0.3549,0.3242
0.3209,0.355,0.3241
0.3209,0.3555,0.3236
0.3209,0.3622,0.3169
0.3209,0.3635,0.3156
0.3209,0.3664,0.3127
0.3209,0.3665,0.3126
0.3209,0.3704,0.3087
0.3209,0.3739,0.3052
0.3209,0.375,0.3041
0.3209,0.3777,0.3014
0.3209,0.378,0.3011
0.3209,0.3806,0.2985
0.3209,0.3854,0.2937
0.3209,0.3875,0.2916
0.3209,0.3886,0.2905
0.3209,0.3919,0.2872
0.3209,0.3996,0.2795
0.3209,0.4025,0.2766
0.3209,0.4049,0.2742
0.3209,0.4079,0.2712
0.3209,0.4121,0.267
0.3209,0.4341,0.245
0.3209,0.4367,0.2424
0.3209,0.4457,0.2334
0.3209,0.463,0.2161
0.3209,0.5297,0.1494
0.3209,0.5384,0.1407
0.3208,0.164,0.5152
0.3208,0.1957,0.4835
0.3208,0.2362,0.443
0.3208,0.2411,0.4381
0.3208,0.2509,0.4283
0.3208,0.2509,0.4283
0.3208,0.262,0.4172
0.3208,0.2795,0.3997
0.3208,0.2808,0.3984
0.3208,0.2866,0.3926
0.3208,0.2879,0.3913
0.3208,0.3014,0.3778
0.3208,0.3029,0.3763
0.3208,0.3092,0.37
0.3208,0.3104,0.3688
0.3208,0.3127,0.3665
0.3208,0.3138,0.3654
0.3208,0.3204,0.3588
0.3208,0.3224,0.3568
0.3208,0.3231,0.3561
0.3208,0.3237,0.3555
0.3208,0.3256,0.3536
0.3208,0.3291,0.3501
0.3208,0.3325,0.3467
0.3208,0.3325,0.3467
0.3208,0.3335,0.3457
0.3208,0.3376,0.3416
0.3208,0.3391,0.3401
0.3208,0.3409,0.3383
0.3208,0.3419,0.3373
0.3208,0.3463,0.3329
0.3208,0.3498,0.3294
0.3208,0.3536,0.3256
0.3208,0.3543,0.3249
0.3208,0.3546,0.3246
0.3208,0.3572,0.322
0.3208,0.3626,0.3166
0.3208,0.3696,0.3096
0.3208,0.3697,0.3095
0.3208,0.371,0.3082
0.3208,0.3715,0.3077
0.3208,0.3917,0.2875
0.3208,0.393,0.2862
0.3208,0.3989,0.2803
0.3208,0.4027,0.2765
0.3208,0.4042,0.275
0.3208,0.408,0.2712
0.3208,0.4111,0.2681
0.3208,0.4112,0.268
0.3208,0.4119,0.2673
0.3208,0.4162,0.263
0.3208,0.4206,0.2586
0.3208,0.4287,0.2505
0.3208,0.4323,0.2469
0.3208,0.462,0.2172
0.3208,0.4793,0.1999
0.3208,0.4904,0.1888
0.3207,0.1584,0.5209
0.3207,0.1706,0.5087
0.3207,0.2174,0.4619
0.3207,0.2242,0.4551
0.3207,0.2425,0.4368
0.3207,0.2449,0.4344
0.3207,0.2521,0.4272
0.3207,0.2574,0.4219
0.3207,0.26,0.4193
0.3207,0.2759,0.4034
0.3207,0.2774,0.4019
0.3207,0.2821,0.3972
0.3207,0.2856,0.3937
0.3207,0.2962,0.3831
0.3207,0.2968,0.3825
0.3207,0.2968,0.3825
0.3207,0.3016,0.3777
0.3207,0.303,0.3763
0.3207,0.3065,0.3728
0.3207,0.3075,0.3718
0.3207,0.3076,0.3717
0.3207,0.3085,0.3708
0.3207,0.3086,0.3707
0.3207,0.321,0.3583
0.3207,0.3214,0.3579
0.3207,0.3265,0.3528
0.3207,0.3272,0.3521
0.3207,0.3307,0.3486
0.3207,0.3324,0.3469
0.3207,0.333,0.3463
0.3207,0.3345,0.3448
0.3207,0.3373,0.342
0.3207,0.3375,0.3418
0.3207,0.3391,0.3402
0.3207,0.3397,0.3396
0.3207,0.3421,0.3372
0.3207,0.3434,0.3359
0.3207,0.3451,0.3342
0.3207,0.3487,0.3306
0.3207,0.3492,0.3301
0.3207,0.3505,0.3288
0.3207,0.3506,0.3287
0.3207,0.3528,0.3265
0.3207,0.3534,0.3259
0.3207,0.3552,0.3241
0.3207,0.3555,0.3238
